x0,x1,time,det_fi,log_det,sensitivity_y
"tf.Tensor(39.06902198984638, shape=(), dtype=float64)","tf.Tensor(43.553770188057314, shape=(), dtype=float64)",0.216,"tf.Tensor(4.357392251617669e+18, shape=(), dtype=float64)","tf.Tensor(-42.918405444889025, shape=(), dtype=float64)","tf.Tensor([[ 1.34854071e+03 -1.06229469e+01 -5.20938841e+04  2.19721142e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.11257576003443, shape=(), dtype=float64)","tf.Tensor(38.01085173434668, shape=(), dtype=float64)",0.217,"tf.Tensor(4.988307221823809e+18, shape=(), dtype=float64)","tf.Tensor(-43.0536282919999, shape=(), dtype=float64)","tf.Tensor([[ 1.34374563e+03 -1.08218229e+01 -5.18920103e+04  2.17607275e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.15058661176878, shape=(), dtype=float64)","tf.Tensor(32.562769849365296, shape=(), dtype=float64)",0.218,"tf.Tensor(5.704855481435028e+18, shape=(), dtype=float64)","tf.Tensor(-43.187849324972774, shape=(), dtype=float64)","tf.Tensor([[ 1.33884660e+03 -1.10224514e+01 -5.16861785e+04  2.15480825e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.18314938161814, shape=(), dtype=float64)","tf.Tensor(27.213589624322246, shape=(), dtype=float64)",0.219,"tf.Tensor(6.517855983044739e+18, shape=(), dtype=float64)","tf.Tensor(-43.32107715879633, shape=(), dtype=float64)","tf.Tensor([[ 1.33384462e+03 -1.12248091e+01 -5.14764262e+04  2.13342306e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.21036297124247, shape=(), dtype=float64)","tf.Tensor(21.967272215769533, shape=(), dtype=float64)",0.22,"tf.Tensor(7.439388029943078e+18, shape=(), dtype=float64)","tf.Tensor(-43.453320265314865, shape=(), dtype=float64)","tf.Tensor([[ 1.32874073e+03 -1.14288721e+01 -5.12627911e+04  2.11192223e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.232330243458236, shape=(), dtype=float64)","tf.Tensor(16.827671089434375, shape=(), dtype=float64)",0.221,"tf.Tensor(8.48292484873895e+18, shape=(), dtype=float64)","tf.Tensor(-43.58458697563626, shape=(), dtype=float64)","tf.Tensor([[ 1.32353594e+03 -1.16346160e+01 -5.10453111e+04  2.09031078e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.24915791454767, shape=(), dtype=float64)","tf.Tensor(11.79852837021043, shape=(), dtype=float64)",0.222,"tf.Tensor(9.663479783715922e+18, shape=(), dtype=float64)","tf.Tensor(-43.71488548330897, shape=(), dtype=float64)","tf.Tensor([[ 1.31823130e+03 -1.18420157e+01 -5.08240242e+04  2.06859363e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.26095644291788, shape=(), dtype=float64)","tf.Tensor(6.883471301896217, shape=(), dtype=float64)",0.223,"tf.Tensor(1.099776613592234e+19, shape=(), dtype=float64)","tf.Tensor(-43.84422384751544, shape=(), dtype=float64)","tf.Tensor([[ 1.31282785e+03 -1.20510458e+01 -5.05989687e+04  2.04677567e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.26783991421978, shape=(), dtype=float64)","tf.Tensor(2.086008820160764, shape=(), dtype=float64)",0.224,"tf.Tensor(1.250437172472412e+19, shape=(), dtype=float64)","tf.Tensor(-43.97260999503494, shape=(), dtype=float64)","tf.Tensor([[ 1.30732664e+03 -1.22616802e+01 -5.03701830e+04  2.02486172e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.269925923039935, shape=(), dtype=float64)","tf.Tensor(-2.5904717578951084, shape=(), dtype=float64)",0.225,"tf.Tensor(1.4203949363196015e+19, shape=(), dtype=float64)","tf.Tensor(-44.100051723999414, shape=(), dtype=float64)","tf.Tensor([[ 1.30172873e+03 -1.24738924e+01 -5.01377057e+04  2.00285650e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.26733545128204, shape=(), dtype=float64)","tf.Tensor(-2.6574138066814754, shape=(), dtype=float64)",0.226,"tf.Tensor(1.6119468058725478e+19, shape=(), dtype=float64)","tf.Tensor(-44.22655941158846, shape=(), dtype=float64)","tf.Tensor([[ 1.29603519e+03 -1.26876554e+01 -4.99015712e+04  1.98076471e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.264678037475356, shape=(), dtype=float64)","tf.Tensor(-2.617928878613509, shape=(), dtype=float64)",0.227,"tf.Tensor(1.8276323579946666e+19, shape=(), dtype=float64)","tf.Tensor(-44.352138102621325, shape=(), dtype=float64)","tf.Tensor([[ 1.29024710e+03 -1.29029417e+01 -4.96618184e+04  1.95858883e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.26206010859674, shape=(), dtype=float64)","tf.Tensor(-2.469337458071173, shape=(), dtype=float64)",0.228,"tf.Tensor(2.0702553782841065e+19, shape=(), dtype=float64)","tf.Tensor(-44.47678873770629, shape=(), dtype=float64)","tf.Tensor([[ 1.28436555e+03 -1.31197239e+01 -4.94184863e+04  1.93633133e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.25959077113867, shape=(), dtype=float64)","tf.Tensor(-2.2090901735669175, shape=(), dtype=float64)",0.229,"tf.Tensor(2.3429068837146997e+19, shape=(), dtype=float64)","tf.Tensor(-44.60050918329017, shape=(), dtype=float64)","tf.Tensor([[ 1.27839161e+03 -1.33379744e+01 -4.91716144e+04  1.91399461e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.2573816809651, shape=(), dtype=float64)","tf.Tensor(-1.8347704645798615, shape=(), dtype=float64)",0.23,"tf.Tensor(2.6489897133190697e+19, shape=(), dtype=float64)","tf.Tensor(-44.7232950939375, shape=(), dtype=float64)","tf.Tensor([[ 1.27232639e+03 -1.35576658e+01 -4.89212420e+04  1.89158101e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.25554691050052, shape=(), dtype=float64)","tf.Tensor(-1.3440971145017417, shape=(), dtype=float64)",0.231,"tf.Tensor(2.992244754547048e+19, shape=(), dtype=float64)","tf.Tensor(-44.84514062664374, shape=(), dtype=float64)","tf.Tensor([[ 1.26617100e+03 -1.37787706e+01 -4.86674087e+04  1.86909281e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.254202813386016, shape=(), dtype=float64)","tf.Tensor(-0.7349266471939395, shape=(), dtype=float64)",0.232,"tf.Tensor(3.3767788843072573e+19, shape=(), dtype=float64)","tf.Tensor(-44.96603902918694, shape=(), dtype=float64)","tf.Tensor([[ 1.25992654e+03 -1.40012613e+01 -4.84101543e+04  1.84653225e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.253467886738825, shape=(), dtype=float64)","tf.Tensor(-0.005255584789624068, shape=(), dtype=float64)",0.233,"tf.Tensor(3.807094702932676e+19, shape=(), dtype=float64)","tf.Tensor(-45.085983119978, shape=(), dtype=float64)","tf.Tensor([[ 1.25359412e+03 -1.42251105e+01 -4.81495187e+04  1.82390150e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.253462631154036, shape=(), dtype=float64)","tf.Tensor(-1.372321072051363, shape=(), dtype=float64)",0.234,"tf.Tensor(4.094652423483328e+19, shape=(), dtype=float64)","tf.Tensor(-45.15879860231929, shape=(), dtype=float64)","tf.Tensor([[ 1.27554866e+03 -1.34472850e+01 -4.90533797e+04  1.90260476e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.25209031008198, shape=(), dtype=float64)","tf.Tensor(-0.3858427888706767, shape=(), dtype=float64)",0.23500000000000001,"tf.Tensor(4.2838384672915956e+19, shape=(), dtype=float64)","tf.Tensor(-45.203966212713766, shape=(), dtype=float64)","tf.Tensor([[ 1.29728495e+03 -1.26754487e+01 -4.99484843e+04  1.98076935e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.25170446729311, shape=(), dtype=float64)","tf.Tensor(0.2140063516102283, shape=(), dtype=float64)",0.23600000000000002,"tf.Tensor(5.012542549215537e+19, shape=(), dtype=float64)","tf.Tensor(-45.36106004810508, shape=(), dtype=float64)","tf.Tensor([[ 1.22125325e+03 -1.53735186e+01 -4.68177094e+04  1.70760030e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.25191847364472, shape=(), dtype=float64)","tf.Tensor(-1.7460341959241616, shape=(), dtype=float64)",0.23700000000000002,"tf.Tensor(6.293491485068471e+19, shape=(), dtype=float64)","tf.Tensor(-45.58863276866302, shape=(), dtype=float64)","tf.Tensor([[ 1.48643057e+03 -5.96166398e+00 -5.77371994e+04  2.66058063e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.2501724394488, shape=(), dtype=float64)","tf.Tensor(-0.36061781551453764, shape=(), dtype=float64)",0.23800000000000002,"tf.Tensor(1.4908530146186363e+20, shape=(), dtype=float64)","tf.Tensor(-46.451050309059305, shape=(), dtype=float64)","tf.Tensor([[ 1.75025692e+03  3.40397773e+00 -6.86012726e+04  3.60894941e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.24981182163328, shape=(), dtype=float64)","tf.Tensor(0.5290553686278613, shape=(), dtype=float64)",0.23900000000000002,"tf.Tensor(2.889527968237124e+20, shape=(), dtype=float64)","tf.Tensor(-47.11279501587508, shape=(), dtype=float64)","tf.Tensor([[ 8.28829705e+02 -2.93042789e+01 -3.06581421e+04  2.96964687e+00]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.25034087700191, shape=(), dtype=float64)","tf.Tensor(-2.3071391307758247, shape=(), dtype=float64)",0.24,"tf.Tensor(1.3472224721935535e+21, shape=(), dtype=float64)","tf.Tensor(-48.652331997908, shape=(), dtype=float64)","tf.Tensor([[ -88.45503893  -61.86376084 7114.20008957  -29.99888756]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.24803373787113, shape=(), dtype=float64)","tf.Tensor(-0.5053631210676295, shape=(), dtype=float64)",0.241,"tf.Tensor(4.199309219853341e+21, shape=(), dtype=float64)","tf.Tensor(-49.78920699317388, shape=(), dtype=float64)","tf.Tensor([[-1001.52979785   -94.27208445 44712.98499163   -62.81368547]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.24752837475007, shape=(), dtype=float64)","tf.Tensor(1.4291221319554226, shape=(), dtype=float64)",0.242,"tf.Tensor(9.730829959811824e+21, shape=(), dtype=float64)","tf.Tensor(-50.6295861444908, shape=(), dtype=float64)","tf.Tensor([[-1910.32776027  -126.52689103 82135.46806282   -95.47237031]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.24895749688202, shape=(), dtype=float64)","tf.Tensor(-0.9884748998233843, shape=(), dtype=float64)",0.243,"tf.Tensor(1.8837168294726359e+22, shape=(), dtype=float64)","tf.Tensor(-51.290118907898886, shape=(), dtype=float64)","tf.Tensor([[ -2814.78282189   -158.62584729 119378.92945581   -127.97259172]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.2479690219822, shape=(), dtype=float64)","tf.Tensor(1.2337335006040027, shape=(), dtype=float64)",0.244,"tf.Tensor(3.2423191939062516e+22, shape=(), dtype=float64)","tf.Tensor(-51.83316092019854, shape=(), dtype=float64)","tf.Tensor([[ -3714.82958846   -190.56664545 156440.68759307   -160.31200472]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.249202755482806, shape=(), dtype=float64)","tf.Tensor(-0.895276887911761, shape=(), dtype=float64)",0.245,"tf.Tensor(5.140301665322554e+22, shape=(), dtype=float64)","tf.Tensor(-52.29398381336537, shape=(), dtype=float64)","tf.Tensor([[-4.61040338e+03 -2.22347003e+02  1.93318081e+05 -1.92488312e+02]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.248307478594896, shape=(), dtype=float64)","tf.Tensor(1.6160665962208558, shape=(), dtype=float64)",0.246,"tf.Tensor(7.669998942166064e+22, shape=(), dtype=float64)","tf.Tensor(-52.694188523329785, shape=(), dtype=float64)","tf.Tensor([[-5.50144023e+03 -2.53964663e+02  2.30008488e+05 -2.24499221e+02]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.249923545191116, shape=(), dtype=float64)","tf.Tensor(-0.22357578660348132, shape=(), dtype=float64)",0.247,"tf.Tensor(1.0924665707775346e+23, shape=(), dtype=float64)","tf.Tensor(-53.04789518755187, shape=(), dtype=float64)","tf.Tensor([[-6.38787689e+03 -2.85417394e+02  2.66509305e+05 -2.56342488e+02]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.24969996940451, shape=(), dtype=float64)","tf.Tensor(1.3366316725557426, shape=(), dtype=float64)",0.248,"tf.Tensor(1.208507301517413e+23, shape=(), dtype=float64)","tf.Tensor(-53.14884310180795, shape=(), dtype=float64)","tf.Tensor([[ -3294.15936422   -175.64377028 139119.08915253   -145.20517861]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.25103660107707, shape=(), dtype=float64)","tf.Tensor(-0.2083293432135871, shape=(), dtype=float64)",0.249,"tf.Tensor(1.2375783873213589e+23, shape=(), dtype=float64)","tf.Tensor(-53.172613695607645, shape=(), dtype=float64)","tf.Tensor([[ -214.28796206   -66.3597595  12298.86135815   -34.56290078]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.25082827173385, shape=(), dtype=float64)","tf.Tensor(1.5775608123026752, shape=(), dtype=float64)",0.25,"tf.Tensor(2.118644098424244e+23, shape=(), dtype=float64)","tf.Tensor(-53.710233446715876, shape=(), dtype=float64)","tf.Tensor([[-1.09602201e+04 -4.47659247e+02  4.54785230e+05 -4.20600806e+02]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.25240583254615, shape=(), dtype=float64)","tf.Tensor(0.32603819149642677, shape=(), dtype=float64)",0.251,"tf.Tensor(5.3782917664374565e+23, shape=(), dtype=float64)","tf.Tensor(-54.64182794708594, shape=(), dtype=float64)","tf.Tensor([[-2.16559302e+04 -8.27175026e+02  8.95203461e+05 -8.04832174e+02]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.25273187073765, shape=(), dtype=float64)","tf.Tensor(0.008420825896541473, shape=(), dtype=float64)",0.252,"tf.Tensor(7.242019236110463e+23, shape=(), dtype=float64)","tf.Tensor(-54.939357206390554, shape=(), dtype=float64)","tf.Tensor([[ 1.56879607e+04  4.97899561e+02 -6.42509471e+05  5.36707502e+02]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.25274029156355, shape=(), dtype=float64)","tf.Tensor(1.2636348183890982, shape=(), dtype=float64)",0.253,"tf.Tensor(9.954942116456298e+24, shape=(), dtype=float64)","tf.Tensor(-57.56011135483664, shape=(), dtype=float64)","tf.Tensor([[-1.14470315e+05 -4.12050944e+03  4.71703006e+06 -4.13908817e+03]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.254003926381934, shape=(), dtype=float64)","tf.Tensor(0.4550401907711564, shape=(), dtype=float64)",0.254,"tf.Tensor(5.206929426306473e+25, shape=(), dtype=float64)","tf.Tensor(-59.21461764532117, shape=(), dtype=float64)","tf.Tensor([[-2.44022057e+05 -8.71739511e+03  1.00515941e+07 -8.79309241e+03]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.254458966572706, shape=(), dtype=float64)","tf.Tensor(-0.0015114657080156357, shape=(), dtype=float64)",0.255,"tf.Tensor(8.702238824515183e+25, shape=(), dtype=float64)","tf.Tensor(-59.72820765355758, shape=(), dtype=float64)","tf.Tensor([[ 2.08616157e+05  7.34357256e+03 -8.58673171e+06  7.46744136e+03]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.254457455107, shape=(), dtype=float64)","tf.Tensor(1.7375521875028226, shape=(), dtype=float64)",0.256,"tf.Tensor(1.4793616813688704e+27, shape=(), dtype=float64)","tf.Tensor(-62.56140820920784, shape=(), dtype=float64)","tf.Tensor([[-1.36895096e+06 -4.86332603e+04  5.63728960e+07 -4.92049329e+04]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.2561950072945, shape=(), dtype=float64)","tf.Tensor(1.3643036149869818, shape=(), dtype=float64)",0.257,"tf.Tensor(7.940611258748524e+27, shape=(), dtype=float64)","tf.Tensor(-64.24178776786414, shape=(), dtype=float64)","tf.Tensor([[-2.93916844e+06 -1.04349305e+05  1.21029887e+08 -1.05613278e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.257559310909485, shape=(), dtype=float64)","tf.Tensor(1.1369978957946167, shape=(), dtype=float64)",0.258,"tf.Tensor(2.3199145856245235e+28, shape=(), dtype=float64)","tf.Tensor(-65.3139129722926, shape=(), dtype=float64)","tf.Tensor([[-4.50192215e+06 -1.59800510e+05  1.85379542e+08 -1.61753492e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.25869630880528, shape=(), dtype=float64)","tf.Tensor(1.0539781274775792, shape=(), dtype=float64)",0.259,"tf.Tensor(5.099829069507967e+28, shape=(), dtype=float64)","tf.Tensor(-66.10158962721914, shape=(), dtype=float64)","tf.Tensor([[-6.05709914e+06 -2.14982869e+05  2.49417209e+08 -2.17621518e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.25975028693276, shape=(), dtype=float64)","tf.Tensor(1.113439939173123, shape=(), dtype=float64)",0.26,"tf.Tensor(9.509623631207866e+28, shape=(), dtype=float64)","tf.Tensor(-66.72468690349889, shape=(), dtype=float64)","tf.Tensor([[-7.60458773e+06 -2.69892419e+05  3.13138290e+08 -2.73213345e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.26086372687193, shape=(), dtype=float64)","tf.Tensor(1.313433473076612, shape=(), dtype=float64)",0.261,"tf.Tensor(1.5926569186498623e+29, shape=(), dtype=float64)","tf.Tensor(-67.24037133648102, shape=(), dtype=float64)","tf.Tensor([[-9.14427744e+06 -3.24525239e+05  3.76538236e+08 -3.28525004e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.26217716034501, shape=(), dtype=float64)","tf.Tensor(1.651865509032124, shape=(), dtype=float64)",0.262,"tf.Tensor(2.472869139226569e+29, shape=(), dtype=float64)","tf.Tensor(-67.6803467681665, shape=(), dtype=float64)","tf.Tensor([[-1.06760591e+07 -3.78877455e+05  4.39612550e+08 -3.83552571e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.263829025854044, shape=(), dtype=float64)","tf.Tensor(2.1265017301274853, shape=(), dtype=float64)",0.263,"tf.Tensor(3.629627581432206e+29, shape=(), dtype=float64)","tf.Tensor(-68.06409774519412, shape=(), dtype=float64)","tf.Tensor([[-1.21998246e+07 -4.32945235e+05  5.02356784e+08 -4.38292166e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.26595552758417, shape=(), dtype=float64)","tf.Tensor(2.7349691270412535, shape=(), dtype=float64)",0.264,"tf.Tensor(5.100063970134302e+29, shape=(), dtype=float64)","tf.Tensor(-68.40422077964253, shape=(), dtype=float64)","tf.Tensor([[-1.37154673e+07 -4.86724792e+05  5.64766546e+08 -4.92739957e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.26869049671121, shape=(), dtype=float64)","tf.Tensor(3.4747585387522966, shape=(), dtype=float64)",0.265,"tf.Tensor(6.925331811817308e+29, shape=(), dtype=float64)","tf.Tensor(-68.71015366281671, shape=(), dtype=float64)","tf.Tensor([[-1.52228818e+07 -5.40212382e+05  6.26837490e+08 -5.46892153e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.27216525524996, shape=(), dtype=float64)","tf.Tensor(4.343227327088303, shape=(), dtype=float64)",0.266,"tf.Tensor(9.142088405163081e+29, shape=(), dtype=float64)","tf.Tensor(-68.98785654691142, shape=(), dtype=float64)","tf.Tensor([[-1.67219637e+07 -5.93404309e+05  6.88565326e+08 -6.00745011e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.27650848257705, shape=(), dtype=float64)","tf.Tensor(5.337602182457422, shape=(), dtype=float64)",0.267,"tf.Tensor(1.1789379694079183e+30, shape=(), dtype=float64)","tf.Tensor(-69.24216679710693, shape=(), dtype=float64)","tf.Tensor([[-1.82126102e+07 -6.46296919e+05  7.49945813e+08 -6.54294831e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.28184608475951, shape=(), dtype=float64)","tf.Tensor(6.454982057978031, shape=(), dtype=float64)",0.268,"tf.Tensor(1.4900508363408713e+30, shape=(), dtype=float64)","tf.Tensor(-69.4763630275463, shape=(), dtype=float64)","tf.Tensor([[-1.96947195e+07 -6.98886603e+05  8.10974766e+08 -7.07537962e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.28830106681749, shape=(), dtype=float64)","tf.Tensor(7.692341229094985, shape=(), dtype=float64)",0.269,"tf.Tensor(1.8522401122429526e+30, shape=(), dtype=float64)","tf.Tensor(-69.69394856788067, shape=(), dtype=float64)","tf.Tensor([[-2.11681913e+07 -7.51169798e+05  8.71648048e+08 -7.60470795e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.295993408046584, shape=(), dtype=float64)","tf.Tensor(9.046532475646995, shape=(), dtype=float64)",0.27,"tf.Tensor(2.2686685105191496e+30, shape=(), dtype=float64)","tf.Tensor(-69.89674588997885, shape=(), dtype=float64)","tf.Tensor([[-2.26329263e+07 -8.03142986e+05  9.31961576e+08 -8.13089768e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.30503994052223, shape=(), dtype=float64)","tf.Tensor(10.514290383229081, shape=(), dtype=float64)",0.271,"tf.Tensor(2.743044703969784e+30, shape=(), dtype=float64)","tf.Tensor(-70.08662129911752, shape=(), dtype=float64)","tf.Tensor([[-2.40888267e+07 -8.54802693e+05  9.91911321e+08 -8.65391365e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.315554230905455, shape=(), dtype=float64)","tf.Tensor(12.092234760576417, shape=(), dtype=float64)",0.272,"tf.Tensor(3.2799921869060576e+30, shape=(), dtype=float64)","tf.Tensor(-70.26539383017375, shape=(), dtype=float64)","tf.Tensor([[-2.55357958e+07 -9.06145493e+05  1.05149330e+09 -9.17372116e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.327646465666035, shape=(), dtype=float64)","tf.Tensor(13.776874169581559, shape=(), dtype=float64)",0.273,"tf.Tensor(3.8814363529761614e+30, shape=(), dtype=float64)","tf.Tensor(-70.43375806901766, shape=(), dtype=float64)","tf.Tensor([[-2.69737385e+07 -9.57168004e+05  1.11070360e+09 -9.69028597e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.341423339835615, shape=(), dtype=float64)","tf.Tensor(15.564609564445945, shape=(), dtype=float64)",0.274,"tf.Tensor(4.558205524980817e+30, shape=(), dtype=float64)","tf.Tensor(-70.59448181067279, shape=(), dtype=float64)","tf.Tensor([[-2.84025606e+07 -1.00786689e+06  1.16953834e+09 -1.02035743e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.35698794940006, shape=(), dtype=float64)","tf.Tensor(17.451738036359128, shape=(), dtype=float64)",0.275,"tf.Tensor(5.309359890204392e+30, shape=(), dtype=float64)","tf.Tensor(-70.74702406982462, shape=(), dtype=float64)","tf.Tensor([[-2.98221694e+07 -1.05823886e+06  1.22799370e+09 -1.07135528e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.374439687436414, shape=(), dtype=float64)","tf.Tensor(19.43445665999501, shape=(), dtype=float64)",0.276,"tf.Tensor(6.132204571706895e+30, shape=(), dtype=float64)","tf.Tensor(-70.89110711160957, shape=(), dtype=float64)","tf.Tensor([[-3.12324735e+07 -1.10828066e+06  1.28606593e+09 -1.12201887e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.39387414409641, shape=(), dtype=float64)","tf.Tensor(21.50886643801413, shape=(), dtype=float64)",0.277,"tf.Tensor(7.037597148879027e+30, shape=(), dtype=float64)","tf.Tensor(-71.02881958765073, shape=(), dtype=float64)","tf.Tensor([[-3.26333827e+07 -1.15798911e+06  1.34375129e+09 -1.17234496e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.41538301053442, shape=(), dtype=float64)","tf.Tensor(23.67097633966444, shape=(), dtype=float64)",0.278,"tf.Tensor(8.043848537666139e+30, shape=(), dtype=float64)","tf.Tensor(-71.16246043232354, shape=(), dtype=float64)","tf.Tensor([[-3.40248081e+07 -1.20736104e+06  1.40104615e+09 -1.22233035e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.439053986874086, shape=(), dtype=float64)","tf.Tensor(25.916707429480233, shape=(), dtype=float64)",0.279,"tf.Tensor(9.120873752643854e+30, shape=(), dtype=float64)","tf.Tensor(-71.28811839552944, shape=(), dtype=float64)","tf.Tensor([[-3.54066622e+07 -1.25639335e+06  1.45794688e+09 -1.27197190e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.46497069430357, shape=(), dtype=float64)","tf.Tensor(28.24189708199019, shape=(), dtype=float64)",0.28,"tf.Tensor(1.0299484814610429e+31, shape=(), dtype=float64)","tf.Tensor(-71.40964666580703, shape=(), dtype=float64)","tf.Tensor([[-3.67788588e+07 -1.30508298e+06  1.51444995e+09 -1.32126651e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.49321259138556, shape=(), dtype=float64)","tf.Tensor(30.642303278260663, shape=(), dtype=float64)",0.281,"tf.Tensor(1.161422010435717e+31, shape=(), dtype=float64)","tf.Tensor(-71.52978300823253, shape=(), dtype=float64)","tf.Tensor([[-3.81413129e+07 -1.35342692e+06  1.57055184e+09 -1.37021113e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.52385489466382, shape=(), dtype=float64)","tf.Tensor(33.11360898001979, shape=(), dtype=float64)",0.28200000000000003,"tf.Tensor(1.2992130845874274e+31, shape=(), dtype=float64)","tf.Tensor(-71.64189664445493, shape=(), dtype=float64)","tf.Tensor([[-3.94939408e+07 -1.40142219e+06  1.62624913e+09 -1.41880276e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.55696850364384, shape=(), dtype=float64)","tf.Tensor(35.651426577031536, shape=(), dtype=float64)",0.28300000000000003,"tf.Tensor(1.4500659003158183e+31, shape=(), dtype=float64)","tf.Tensor(-71.75174688670882, shape=(), dtype=float64)","tf.Tensor([[-4.08366602e+07 -1.44906588e+06  1.68153841e+09 -1.46703843e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.59261993022087, shape=(), dtype=float64)","tf.Tensor(38.251302403316615, shape=(), dtype=float64)",0.28400000000000003,"tf.Tensor(1.6167978594274969e+31, shape=(), dtype=float64)","tf.Tensor(-71.86058544596554, shape=(), dtype=float64)","tf.Tensor([[-4.21693901e+07 -1.49635511e+06  1.73641635e+09 -1.51491524e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.63087123262419, shape=(), dtype=float64)","tf.Tensor(40.908721317749546, shape=(), dtype=float64)",0.28500000000000003,"tf.Tensor(1.7933943745356726e+31, shape=(), dtype=float64)","tf.Tensor(-71.9642480055869, shape=(), dtype=float64)","tf.Tensor([[-4.34920507e+07 -1.54328706e+06  1.79087967e+09 -1.56243032e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.671779953941936, shape=(), dtype=float64)","tf.Tensor(43.61911134449751, shape=(), dtype=float64)",0.28600000000000003,"tf.Tensor(1.9754574001302723e+31, shape=(), dtype=float64)","tf.Tensor(-72.06093784935719, shape=(), dtype=float64)","tf.Tensor([[-4.48045637e+07 -1.58985893e+06  1.84492514e+09 -1.60958085e+06]], shape=(1, 4), dtype=float64)"
