x0,x1,time,det_fi,log_det,sensitivity_y
"tf.Tensor(3.7382972, shape=(), dtype=float32)","tf.Tensor(194.04358, shape=(), dtype=float32)",0.09,8.818017945490555e-11,23.151638900903237,[ 6.72321451 -0.05206638 -2.60489166 -0.2398566  -0.36067982]
"tf.Tensor(3.9323409, shape=(), dtype=float32)","tf.Tensor(199.69876, shape=(), dtype=float32)",0.091,1.7252887812489164e-10,22.480456484048865,[ 7.02117371 -0.05690157 -2.70298187 -0.25685975 -0.36619348]
"tf.Tensor(4.1320395, shape=(), dtype=float32)","tf.Tensor(205.35262, shape=(), dtype=float32)",0.092,3.33243435454123e-10,21.82214785562602,[ 7.32626438 -0.06207941 -2.80261134 -0.27469375 -0.37164743]
"tf.Tensor(4.3373923, shape=(), dtype=float32)","tf.Tensor(211.00017, shape=(), dtype=float32)",0.093,6.357428473501487e-10,21.176226962416862,[ 7.6384685  -0.06761662 -2.90376365 -0.29337952 -0.37704144]
"tf.Tensor(4.5483923, shape=(), dtype=float32)","tf.Tensor(216.63643, shape=(), dtype=float32)",0.094,1.1984511661915856e-09,20.5422358086568,[ 7.95776303 -0.07353038 -3.0064223  -0.31293779 -0.38237528]
"tf.Tensor(4.765029, shape=(), dtype=float32)","tf.Tensor(222.2564, shape=(), dtype=float32)",0.095,2.233396533371931e-09,19.91974230109325,[ 8.28411989 -0.07983825 -3.11057074 -0.33338906 -0.3876487 ]
"tf.Tensor(4.987285, shape=(), dtype=float32)","tf.Tensor(227.85506, shape=(), dtype=float32)",0.096,4.116188275708604e-09,19.30833827762314,[ 8.61750591 -0.08655824 -3.21619235 -0.35475356 -0.39286151]
"tf.Tensor(5.2151403, shape=(), dtype=float32)","tf.Tensor(233.42743, shape=(), dtype=float32)",0.097,7.505439735128036e-09,18.707637781288568,[ 8.95788291 -0.09370874 -3.32327043 -0.37705125 -0.39801348]
"tf.Tensor(5.448568, shape=(), dtype=float32)","tf.Tensor(238.9685, shape=(), dtype=float32)",0.098,1.3544634072832271e-08,18.117275377438197,[ 9.30520761 -0.10130856 -3.43178826 -0.40030181 -0.4031044 ]
"tf.Tensor(5.6875362, shape=(), dtype=float32)","tf.Tensor(244.47328, shape=(), dtype=float32)",0.099,2.4200203805891766e-08,17.53690478208817,[ 9.6594317  -0.10937689 -3.54172902 -0.42452455 -0.40813408]
"tf.Tensor(5.9320097, shape=(), dtype=float32)","tf.Tensor(249.9368, shape=(), dtype=float32)",0.1,4.282270625779744e-08,16.96619735499267,[10.02050183 -0.11793333 -3.65307585 -0.44973846 -0.41310233]
"tf.Tensor(6.1819463, shape=(), dtype=float32)","tf.Tensor(255.3541, shape=(), dtype=float32)",0.101,7.507028568509414e-08,16.40484101978603,[10.38835962 -0.12699784 -3.76581183 -0.47596216 -0.41800895]
"tf.Tensor(6.4373, shape=(), dtype=float32)","tf.Tensor(260.72025, shape=(), dtype=float32)",0.10200000000000001,1.304156502666467e-07,15.852539177273108,[10.76294169 -0.13659077 -3.87992001 -0.50321386 -0.42285377]
"tf.Tensor(6.6980205, shape=(), dtype=float32)","tf.Tensor(266.03036, shape=(), dtype=float32)",0.10300000000000001,2.2458544090083373e-07,15.309009619090261,[11.1441797  -0.14673284 -3.99538334 -0.53151137 -0.42763661]
"tf.Tensor(6.964051, shape=(), dtype=float32)","tf.Tensor(271.27957, shape=(), dtype=float32)",0.10400000000000001,3.834779933054224e-07,14.773983601604591,[11.53200034 -0.15744512 -4.11218478 -0.56087202 -0.43235731]
"tf.Tensor(7.2353306, shape=(), dtype=float32)","tf.Tensor(276.46304, shape=(), dtype=float32)",0.105,6.494077851121629e-07,14.247204989187892,[11.92632543 -0.16874902 -4.23030719 -0.59131271 -0.43701571]
"tf.Tensor(7.5117936, shape=(), dtype=float32)","tf.Tensor(281.576, shape=(), dtype=float32)",0.106,1.0909851761151817e-06,13.728429438634448,[12.3270719  -0.18066631 -4.34973341 -0.62284986 -0.44161165]
"tf.Tensor(7.79337, shape=(), dtype=float32)","tf.Tensor(286.61368, shape=(), dtype=float32)",0.107,1.818636160848089e-06,13.217423699959127,[12.73415185 -0.19321908 -4.47044623 -0.65549935 -0.44614499]
"tf.Tensor(8.079984, shape=(), dtype=float32)","tf.Tensor(291.57144, shape=(), dtype=float32)",0.108,3.008813093588117e-06,12.713964878035556,[13.14747265 -0.20642975 -4.59242841 -0.68927655 -0.45061559]
